id,0,1
Austin Ekeler,0.4391287,0.5608713
Nick Chubb,0.45407063,0.5459294
Travis Kelce,0.48435712,0.5156429
Keenan Allen,0.50481945,0.49518055
Ja'Marr Chase,0.55384934,0.44615063
Aaron Jones,0.6011741,0.39882585
Derrick Henry,0.6042632,0.39573678
Dalvin Cook,0.6342561,0.36574385
Tyler Lockett,0.6433889,0.35661107
Chris Godwin,0.6566478,0.34335217
Jonathan Taylor,0.659155,0.34084502
A.J. Brown,0.6591859,0.34081408
Josh Jacobs,0.66163576,0.33836424
Mike Evans,0.66521657,0.33478346
Najee Harris,0.6702539,0.3297461
Robert Woods,0.68450654,0.31549346
Justin Jefferson,0.712531,0.28746906
Joe Mixon,0.7193775,0.2806225
Christian McCaffrey,0.727111,0.27288902
James Robinson,0.7381642,0.26183584
Cooper Kupp,0.7485467,0.25145325
Davante Adams,0.7493141,0.25068587
Tee Higgins,0.7836571,0.21634291
Javonte Williams,0.7842498,0.21575025
Elijah Moore,0.78638315,0.21361686
Deebo Samuel,0.79427636,0.20572367
Tyreek Hill,0.79778945,0.20221056
Ezekiel Elliott,0.803191,0.19680898
Alvin Kamara,0.8192874,0.18071255
CeeDee Lamb,0.8398956,0.16010441
DeAndre Hopkins,0.84185827,0.1581417
David Montgomery,0.8518779,0.14812206
Stefon Diggs,0.86338055,0.13661946
Leonard Fournette,0.8663223,0.1336777
Saquon Barkley,0.8792206,0.120779365
Kyle Pitts,0.9090846,0.0909154
Calvin Ridley,0.9109769,0.08902308
Hunter Renfrow,0.9111478,0.08885225
D.K. Metcalf,0.913564,0.08643597
Mike Williams,0.91439724,0.085602775
George Kittle,0.91617346,0.08382652
Adam Thielen,0.92015284,0.079847164
D'Andre Swift,0.92495644,0.07504357
Diontae Johnson,0.9270077,0.072992355
Chase Edmonds,0.927582,0.07241798
Breece Hall,0.93128264,0.068717346
Mark Andrews,0.94269407,0.057305925
Julius Chestnut,0.94324845,0.05675155
Jaylen Waddle,0.9497913,0.050208688
Chris Carson,0.9523309,0.0476691
Kenneth Walker,0.9523309,0.0476691
Pat Freiermuth,0.9547572,0.045242783
Elijah Mitchell,0.95771456,0.042285413
Treylon Burks,0.95960575,0.040394243
Russell Gage,0.95960575,0.040394243
